"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1737","homepage loads with title and heading @smoke @ui","firefox","Mon Mar 02 13:16:54 UTC 2026","passed","Mon Mar 02 13:16:56 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","715","studio handles video-status polling timeout @ui @regression","chromium","Mon Mar 02 13:16:54 UTC 2026","passed","Mon Mar 02 13:16:55 UTC 2026","Negative Paths — API Down & Error States","api/negative-paths.spec.ts","",""
"","1056","XSS script tag is accepted without server error @api @security","firefox","Mon Mar 02 13:16:46 UTC 2026","passed","Mon Mar 02 13:16:47 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","929","unicode prompt is accepted @api","mobile-chrome","Mon Mar 02 13:17:02 UTC 2026","passed","Mon Mar 02 13:17:03 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","811","HQ mode label and toggle visible @smoke @ui","mobile-chrome","Mon Mar 02 13:17:18 UTC 2026","passed","Mon Mar 02 13:17:19 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","904","GET /api/video-status with valid taskId returns status object @api","chromium","Mon Mar 02 13:16:52 UTC 2026","passed","Mon Mar 02 13:16:53 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","8579","generation trigger transitions to rendering state @smoke @ui @regression","webkit","Mon Mar 02 13:16:46 UTC 2026","passed","Mon Mar 02 13:16:55 UTC 2026","Studio Generation (mocked)","ui/studio.spec.ts","",""
"","914","generate button enables on input, disables on clear @smoke @ui","mobile-chrome","Mon Mar 02 13:17:17 UTC 2026","passed","Mon Mar 02 13:17:18 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","25","response includes Content-Security-Policy header @api @security","webkit","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:53 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","2498","whitespace-only script keeps parse button disabled @ui","webkit","Mon Mar 02 13:17:09 UTC 2026","passed","Mon Mar 02 13:17:12 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","959","XSS payload in history is rendered as text, not executed @security","mobile-chrome","Mon Mar 02 13:17:00 UTC 2026","passed","Mon Mar 02 13:17:01 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","759","unicode screenplay text parses without errors @ui","mobile-chrome","Mon Mar 02 13:17:14 UTC 2026","skipped","Mon Mar 02 13:17:15 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","5745","stock footage parse button not intercepted by overlapping elements @ui @regression","mobile-chrome","Mon Mar 02 13:17:06 UTC 2026","passed","Mon Mar 02 13:17:12 UTC 2026","Mobile Viewport — Responsive Layout","ui/mobile.spec.ts","",""
"","273","XSS payload in history is rendered as text, not executed @security","firefox","Mon Mar 02 13:16:47 UTC 2026","skipped","Mon Mar 02 13:16:47 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","884","completed videos have playable video elements @ui @regression","mobile-chrome","Mon Mar 02 13:17:04 UTC 2026","skipped","Mon Mar 02 13:17:05 UTC 2026","History Page","ui/history.spec.ts","",""
"","907","aspect ratio dropdown: Landscape (default), Portrait @smoke @ui","firefox","Mon Mar 02 13:18:07 UTC 2026","passed","Mon Mar 02 13:18:08 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","533","video settings present with correct defaults @smoke @ui","chromium","Mon Mar 02 13:17:26 UTC 2026","passed","Mon Mar 02 13:17:27 UTC 2026","Stock Footage Page","ui/stock-footage.spec.ts","",""
"","4610","navigate Studio → Stock Footage → History @smoke @ui","webkit","Mon Mar 02 13:17:03 UTC 2026","passed","Mon Mar 02 13:17:08 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","14547","start over button resets to input state @ui","chromium","Mon Mar 02 13:17:48 UTC 2026","passed","Mon Mar 02 13:18:03 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","807","text without scene headings still parses @ui","mobile-chrome","Mon Mar 02 13:17:14 UTC 2026","skipped","Mon Mar 02 13:17:15 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","366","video history should have valid aspect_ratio values @api @regression","chromium","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:54 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","1312","very long prompt is handled without 500 @api","mobile-chrome","Mon Mar 02 13:17:01 UTC 2026","passed","Mon Mar 02 13:17:03 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","833","XSS script tag is accepted without server error @api @security","chromium","Mon Mar 02 13:16:57 UTC 2026","passed","Mon Mar 02 13:16:57 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","763","studio handles generate-video network failure @ui @regression","webkit","Mon Mar 02 13:16:46 UTC 2026","skipped","Mon Mar 02 13:16:47 UTC 2026","Negative Paths — API Down & Error States","api/negative-paths.spec.ts","",""
"","2118","studio handles video-status polling timeout @ui @regression","webkit","Mon Mar 02 13:16:47 UTC 2026","passed","Mon Mar 02 13:16:49 UTC 2026","Negative Paths — API Down & Error States","api/negative-paths.spec.ts","",""
"","962","POST /api/generate-video with valid payload returns 200 + taskId @api @smoke @regression","chromium","Mon Mar 02 13:16:51 UTC 2026","passed","Mon Mar 02 13:16:52 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","1250","HQ mode label and toggle visible @smoke @ui","webkit","Mon Mar 02 13:18:52 UTC 2026","passed","Mon Mar 02 13:18:53 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","2369","GET /api/video-status with valid taskId returns status object @api","firefox","Mon Mar 02 13:16:42 UTC 2026","passed","Mon Mar 02 13:16:44 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","2545","Your Videos tab shows videos for current cookie @smoke @ui","webkit","Mon Mar 02 13:16:56 UTC 2026","passed","Mon Mar 02 13:16:58 UTC 2026","History Page","ui/history.spec.ts","",""
"","28911","malformed headings still parse or fail gracefully @ui","firefox","Mon Mar 02 13:17:48 UTC 2026","passed","Mon Mar 02 13:18:17 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","8287","script parsing shows loading then parsed shots @smoke @ui","firefox","Mon Mar 02 13:17:25 UTC 2026","passed","Mon Mar 02 13:17:33 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","216","GET /api/video-status without taskId returns 400 @api @smoke","chromium","Mon Mar 02 13:16:52 UTC 2026","passed","Mon Mar 02 13:16:52 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","801","XSS payload in history is rendered as text, not executed @security","chromium","Mon Mar 02 13:16:57 UTC 2026","passed","Mon Mar 02 13:16:58 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","756","start over button resets to input state @ui","mobile-chrome","Mon Mar 02 13:17:16 UTC 2026","skipped","Mon Mar 02 13:17:17 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","785","generate-video with invalid aspect_ratio returns error @api","chromium","Mon Mar 02 13:16:55 UTC 2026","passed","Mon Mar 02 13:16:56 UTC 2026","Negative Paths — API Contract Edge Cases","api/negative-paths.spec.ts","",""
"","1837","All Videos tab shows videos with count > 0 @smoke @ui","chromium","Mon Mar 02 13:17:02 UTC 2026","passed","Mon Mar 02 13:17:04 UTC 2026","History Page","ui/history.spec.ts","",""
"","1537","generate-video with invalid aspect_ratio returns error @api","webkit","Mon Mar 02 13:16:47 UTC 2026","passed","Mon Mar 02 13:16:49 UTC 2026","Negative Paths — API Contract Edge Cases","api/negative-paths.spec.ts","",""
"","1444","page loads with Video History heading @smoke @ui","mobile-chrome","Mon Mar 02 13:17:03 UTC 2026","passed","Mon Mar 02 13:17:05 UTC 2026","History Page","ui/history.spec.ts","",""
"","20","response includes X-Content-Type-Options: nosniff @api @security","webkit","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:53 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1844","generate-video should include rate limiting headers @api @regression","webkit","Mon Mar 02 13:16:44 UTC 2026","passed","Mon Mar 02 13:16:46 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","3357","failed videos show error message @ui","chromium","Mon Mar 02 13:17:04 UTC 2026","passed","Mon Mar 02 13:17:07 UTC 2026","History Page","ui/history.spec.ts","",""
"","511","previz_user_id cookie has SameSite attribute @security","firefox","Mon Mar 02 13:16:49 UTC 2026","skipped","Mon Mar 02 13:16:50 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1267","very long prompt is handled without 500 @api","firefox","Mon Mar 02 13:16:47 UTC 2026","passed","Mon Mar 02 13:16:49 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","45","response includes Content-Security-Policy header @api @security","chromium","Mon Mar 02 13:17:00 UTC 2026","passed","Mon Mar 02 13:17:00 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1217","generate-video with invalid duration returns error @api","webkit","Mon Mar 02 13:16:49 UTC 2026","passed","Mon Mar 02 13:16:50 UTC 2026","Negative Paths — API Contract Edge Cases","api/negative-paths.spec.ts","",""
"","2989","completed videos have playable video elements @ui @regression","webkit","Mon Mar 02 13:16:57 UTC 2026","skipped","Mon Mar 02 13:17:00 UTC 2026","History Page","ui/history.spec.ts","",""
"","508","GET /api/video-history returns videos array with expected shape @api @smoke @regression","chromium","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:54 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","872","Your Videos tab shows empty state for fresh browser @ui","chromium","Mon Mar 02 13:17:04 UTC 2026","passed","Mon Mar 02 13:17:05 UTC 2026","History Page — Fresh Session","ui/history.spec.ts","",""
"","1101","failed videos show error message @ui","mobile-chrome","Mon Mar 02 13:17:05 UTC 2026","skipped","Mon Mar 02 13:17:06 UTC 2026","History Page","ui/history.spec.ts","",""
"","1802","Your Videos tab shows empty state for fresh browser @ui","firefox","Mon Mar 02 13:16:54 UTC 2026","passed","Mon Mar 02 13:16:56 UTC 2026","History Page — Fresh Session","ui/history.spec.ts","",""
"","517","GET /api/video-history with filter=mine returns cookie-filtered videos @api","chromium","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:54 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","28110","special characters in screenplay parse correctly @ui","chromium","Mon Mar 02 13:17:24 UTC 2026","passed","Mon Mar 02 13:17:52 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","15595","unicode screenplay text parses without errors @ui","chromium","Mon Mar 02 13:17:08 UTC 2026","passed","Mon Mar 02 13:17:24 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","913","HQ mode label and toggle visible @smoke @ui","chromium","Mon Mar 02 13:17:54 UTC 2026","passed","Mon Mar 02 13:17:55 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","847","generate button disabled when prompt empty @smoke @ui","mobile-chrome","Mon Mar 02 13:17:17 UTC 2026","passed","Mon Mar 02 13:17:17 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","22115","unicode screenplay text parses without errors @ui","firefox","Mon Mar 02 13:17:00 UTC 2026","passed","Mon Mar 02 13:17:22 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","5873","HQ warning should be hidden when toggle is off after reload @ui @regression","chromium","Mon Mar 02 13:17:54 UTC 2026","passed","Mon Mar 02 13:18:00 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","611","polling starts after generation trigger @smoke @ui","chromium","Mon Mar 02 13:17:55 UTC 2026","passed","Mon Mar 02 13:17:56 UTC 2026","Studio Generation (mocked)","ui/studio.spec.ts","",""
"","620","homepage loads with title and heading @smoke @ui","chromium","Mon Mar 02 13:17:05 UTC 2026","passed","Mon Mar 02 13:17:05 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","283","GET /api/video-history with filter=mine returns cookie-filtered videos @api","webkit","Mon Mar 02 13:16:44 UTC 2026","passed","Mon Mar 02 13:16:44 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","1381","video count spinner defaults to 3 with min=1 max=5 @smoke @ui","webkit","Mon Mar 02 13:18:48 UTC 2026","passed","Mon Mar 02 13:18:49 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","1538","Your Videos tab shows videos for current cookie @smoke @ui","firefox","Mon Mar 02 13:16:50 UTC 2026","passed","Mon Mar 02 13:16:52 UTC 2026","History Page","ui/history.spec.ts","",""
"","7462","GET /api/video-status with valid taskId returns status object @api","webkit","Mon Mar 02 13:16:43 UTC 2026","passed","Mon Mar 02 13:16:50 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","858","template literal in prompt does not leak env vars @api @security","chromium","Mon Mar 02 13:17:00 UTC 2026","passed","Mon Mar 02 13:17:01 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","875","logo returns to Studio from any page @smoke @ui","mobile-chrome","Mon Mar 02 13:17:12 UTC 2026","passed","Mon Mar 02 13:17:13 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","4528","very long prompt is handled without 500 @api","webkit","Mon Mar 02 13:16:51 UTC 2026","passed","Mon Mar 02 13:16:56 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","582","parse button disabled when textarea empty, enabled when filled @smoke @ui","chromium","Mon Mar 02 13:17:25 UTC 2026","passed","Mon Mar 02 13:17:26 UTC 2026","Stock Footage Page","ui/stock-footage.spec.ts","",""
"","4469","failed videos show error message @ui","firefox","Mon Mar 02 13:16:52 UTC 2026","passed","Mon Mar 02 13:16:56 UTC 2026","History Page","ui/history.spec.ts","",""
"","25","response includes X-Frame-Options @api @security","mobile-chrome","Mon Mar 02 13:17:02 UTC 2026","passed","Mon Mar 02 13:17:02 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","770","template literal in prompt does not leak env vars @api @security","mobile-chrome","Mon Mar 02 13:17:02 UTC 2026","passed","Mon Mar 02 13:17:03 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","823","generate button appears with correct video count @ui","mobile-chrome","Mon Mar 02 13:17:16 UTC 2026","skipped","Mon Mar 02 13:17:17 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","947","parse button disabled when textarea empty, enabled when filled @smoke @ui","mobile-chrome","Mon Mar 02 13:17:15 UTC 2026","passed","Mon Mar 02 13:17:16 UTC 2026","Stock Footage Page","ui/stock-footage.spec.ts","",""
"","1491","generate-video with invalid duration returns error @api","firefox","Mon Mar 02 13:16:45 UTC 2026","passed","Mon Mar 02 13:16:46 UTC 2026","Negative Paths — API Contract Edge Cases","api/negative-paths.spec.ts","",""
"","1456","path traversal in prompt does not cause server error @api @security","chromium","Mon Mar 02 13:16:59 UTC 2026","passed","Mon Mar 02 13:17:00 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","132","POST /api/generate-video with empty prompt returns 400 @api @smoke","chromium","Mon Mar 02 13:16:52 UTC 2026","passed","Mon Mar 02 13:16:52 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","1355","path traversal in prompt does not cause server error @api @security","webkit","Mon Mar 02 13:16:52 UTC 2026","passed","Mon Mar 02 13:16:53 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","17794","text without scene headings still parses @ui","chromium","Mon Mar 02 13:17:07 UTC 2026","passed","Mon Mar 02 13:17:25 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","752","unicode prompt is accepted @api","webkit","Mon Mar 02 13:16:50 UTC 2026","passed","Mon Mar 02 13:16:51 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","908","malformed headings still parse or fail gracefully @ui","mobile-chrome","Mon Mar 02 13:17:14 UTC 2026","skipped","Mon Mar 02 13:17:15 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","2833","All Videos tab shows videos with count > 0 @smoke @ui","firefox","Mon Mar 02 13:16:51 UTC 2026","passed","Mon Mar 02 13:16:54 UTC 2026","History Page","ui/history.spec.ts","",""
"","313","GET /api/video-history returns videos array with expected shape @api @smoke @regression","webkit","Mon Mar 02 13:16:44 UTC 2026","passed","Mon Mar 02 13:16:44 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","1355","button text reflects video count @smoke @ui","webkit","Mon Mar 02 13:18:46 UTC 2026","passed","Mon Mar 02 13:18:48 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","1786","SQL injection string is accepted without server error @api @security","firefox","Mon Mar 02 13:16:46 UTC 2026","passed","Mon Mar 02 13:16:47 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","972","path traversal in prompt does not cause server error @api @security","firefox","Mon Mar 02 13:16:48 UTC 2026","passed","Mon Mar 02 13:16:49 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","15489","generate button appears with correct video count @ui","chromium","Mon Mar 02 13:17:45 UTC 2026","passed","Mon Mar 02 13:18:00 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","96","studio handles generate-video network failure @ui @regression","chromium","Mon Mar 02 13:16:54 UTC 2026","skipped","Mon Mar 02 13:16:54 UTC 2026","Negative Paths — API Down & Error States","api/negative-paths.spec.ts","",""
"","938","innocent short prompts should not be flagged by moderation @api @regression","firefox","Mon Mar 02 13:16:43 UTC 2026","passed","Mon Mar 02 13:16:44 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","478","video-history with negative offset returns error or empty @api","chromium","Mon Mar 02 13:16:55 UTC 2026","passed","Mon Mar 02 13:16:56 UTC 2026","Negative Paths — API Contract Edge Cases","api/negative-paths.spec.ts","",""
"","1007","duration dropdown has 4s, 8s (default), 12s @smoke @ui","mobile-chrome","Mon Mar 02 13:17:17 UTC 2026","passed","Mon Mar 02 13:17:18 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","26","whitespace-only prompt returns 400 @api","webkit","Mon Mar 02 13:16:51 UTC 2026","passed","Mon Mar 02 13:16:51 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","25903","generate button appears with correct video count @ui","webkit","Mon Mar 02 13:19:39 UTC 2026","passed","Mon Mar 02 13:20:05 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","90","response includes X-Content-Type-Options: nosniff @api @security","firefox","Mon Mar 02 13:16:49 UTC 2026","passed","Mon Mar 02 13:16:49 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","26429","shot headings show correct numbering @ui","webkit","Mon Mar 02 13:19:34 UTC 2026","passed","Mon Mar 02 13:20:00 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","606","button text reflects video count @smoke @ui","chromium","Mon Mar 02 13:17:53 UTC 2026","passed","Mon Mar 02 13:17:53 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","22254","text without scene headings still parses @ui","webkit","Mon Mar 02 13:18:14 UTC 2026","passed","Mon Mar 02 13:18:36 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","1533","generate button enables on input, disables on clear @smoke @ui","webkit","Mon Mar 02 13:18:45 UTC 2026","passed","Mon Mar 02 13:18:46 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","441","video-status should return sanitized error for invalid taskId @api @regression","mobile-chrome","Mon Mar 02 13:16:57 UTC 2026","passed","Mon Mar 02 13:16:57 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","2458","polling starts after generation trigger @smoke @ui","firefox","Mon Mar 02 13:16:34 UTC 2026","passed","Mon Mar 02 13:16:36 UTC 2026","Studio Generation (mocked)","ui/studio.spec.ts","",""
"","1453","parse button disabled when textarea empty, enabled when filled @smoke @ui","webkit","Mon Mar 02 13:17:50 UTC 2026","passed","Mon Mar 02 13:17:51 UTC 2026","Stock Footage Page","ui/stock-footage.spec.ts","",""
"","19","response includes Content-Security-Policy header @api @security","firefox","Mon Mar 02 13:16:49 UTC 2026","passed","Mon Mar 02 13:16:49 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","934","video history should have valid aspect_ratio values @api @regression","webkit","Mon Mar 02 13:16:44 UTC 2026","passed","Mon Mar 02 13:16:45 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","211","studio page layout @visual","chromium","Mon Mar 02 13:16:36 UTC 2026","skipped","Mon Mar 02 13:16:36 UTC 2026","Visual Regression — Page Snapshots","visual/page-snapshots.spec.ts","",""
"","679","generate button disabled when prompt empty @smoke @ui","chromium","Mon Mar 02 13:17:52 UTC 2026","passed","Mon Mar 02 13:17:52 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","1810","whitespace-only script keeps parse button disabled @ui","firefox","Mon Mar 02 13:16:58 UTC 2026","passed","Mon Mar 02 13:17:00 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","1189","video-history with huge limit is handled @api","chromium","Mon Mar 02 13:16:56 UTC 2026","passed","Mon Mar 02 13:16:57 UTC 2026","Negative Paths — API Contract Edge Cases","api/negative-paths.spec.ts","",""
"","28460","malformed headings still parse or fail gracefully @ui","webkit","Mon Mar 02 13:17:21 UTC 2026","passed","Mon Mar 02 13:17:50 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","664","path traversal in prompt does not cause server error @api @security","mobile-chrome","Mon Mar 02 13:17:01 UTC 2026","passed","Mon Mar 02 13:17:02 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","28044","malformed headings still parse or fail gracefully @ui","chromium","Mon Mar 02 13:17:16 UTC 2026","passed","Mon Mar 02 13:17:45 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","700","GET /api/video-history with filter=mine returns cookie-filtered videos @api","firefox","Mon Mar 02 13:16:42 UTC 2026","passed","Mon Mar 02 13:16:43 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","16","response includes X-Frame-Options @api @security","firefox","Mon Mar 02 13:16:49 UTC 2026","passed","Mon Mar 02 13:16:49 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","2530","homepage loads with title and heading @smoke @ui","webkit","Mon Mar 02 13:17:01 UTC 2026","passed","Mon Mar 02 13:17:04 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","777","special characters in screenplay parse correctly @ui","mobile-chrome","Mon Mar 02 13:17:15 UTC 2026","skipped","Mon Mar 02 13:17:16 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","5246","History page should have no a11y violations @a11y @regression","webkit","Mon Mar 02 13:16:42 UTC 2026","passed","Mon Mar 02 13:16:47 UTC 2026","Accessibility — WCAG 2.1 AA Scans","a11y/page-scans.spec.ts","",""
"","521","default aspect ratio is Portrait @smoke @ui","chromium","Mon Mar 02 13:17:26 UTC 2026","passed","Mon Mar 02 13:17:26 UTC 2026","Stock Footage Page","ui/stock-footage.spec.ts","",""
"","2134","previz_user_id cookie has Secure flag @security","firefox","Mon Mar 02 13:16:49 UTC 2026","passed","Mon Mar 02 13:16:51 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1277","generate button disabled when prompt empty @smoke @ui","webkit","Mon Mar 02 13:18:43 UTC 2026","passed","Mon Mar 02 13:18:45 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","2795","History page should have no a11y violations @a11y @regression","firefox","Mon Mar 02 13:16:40 UTC 2026","passed","Mon Mar 02 13:16:43 UTC 2026","Accessibility — WCAG 2.1 AA Scans","a11y/page-scans.spec.ts","",""
"","728","homepage loads with title and heading @smoke @ui","mobile-chrome","Mon Mar 02 13:17:12 UTC 2026","passed","Mon Mar 02 13:17:13 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","723","two-scene script extracts multiple shots with editable prompts @ui","mobile-chrome","Mon Mar 02 13:17:16 UTC 2026","skipped","Mon Mar 02 13:17:16 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","243","POST /api/generate-video with empty prompt returns 400 @api @smoke","firefox","Mon Mar 02 13:16:41 UTC 2026","passed","Mon Mar 02 13:16:41 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","1496","POST /api/generate-video with valid payload returns 200 + taskId @api @smoke @regression","webkit","Mon Mar 02 13:16:42 UTC 2026","passed","Mon Mar 02 13:16:44 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","1651","POST /api/generate-video with valid payload returns 200 + taskId @api @smoke @regression","firefox","Mon Mar 02 13:16:40 UTC 2026","passed","Mon Mar 02 13:16:42 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","2037","completed videos have playable video elements @ui @regression","firefox","Mon Mar 02 13:16:51 UTC 2026","skipped","Mon Mar 02 13:16:53 UTC 2026","History Page","ui/history.spec.ts","",""
"","1312","aspect ratio dropdown: Landscape (default), Portrait @smoke @ui","webkit","Mon Mar 02 13:18:51 UTC 2026","passed","Mon Mar 02 13:18:52 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","23","response includes X-Frame-Options @api @security","webkit","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:53 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","31367","special characters in screenplay parse correctly @ui","webkit","Mon Mar 02 13:18:10 UTC 2026","passed","Mon Mar 02 13:18:42 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","1425","Your Videos tab shows videos for current cookie @smoke @ui","chromium","Mon Mar 02 13:17:02 UTC 2026","passed","Mon Mar 02 13:17:04 UTC 2026","History Page","ui/history.spec.ts","",""
"","349","API endpoints do not expose server version headers @api @security","mobile-chrome","Mon Mar 02 13:17:03 UTC 2026","passed","Mon Mar 02 13:17:03 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1727","stock footage handles parse failure @ui @regression","firefox","Mon Mar 02 13:16:44 UTC 2026","passed","Mon Mar 02 13:16:46 UTC 2026","Negative Paths — API Down & Error States","api/negative-paths.spec.ts","",""
"","809","logo returns to Studio from any page @smoke @ui","chromium","Mon Mar 02 13:17:05 UTC 2026","passed","Mon Mar 02 13:17:06 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","2209","previz_user_id cookie has SameSite attribute @security","webkit","Mon Mar 02 13:16:55 UTC 2026","passed","Mon Mar 02 13:16:57 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
